1,[PAD]
0,[GRP]
2,tr|A0A493STA2|A0A493STA2_ANAPP
49243,tr|A0A803XSJ8|A0A803XSJ8_MELGA
49244,tr|A0A803XTG5|A0A803XTG5_MELGA
49245,tr|A0A803XV55|A0A803XV55_MELGA
49246,tr|A0A803XVL6|A0A803XVL6_MELGA
49247,tr|A0A803XWA4|A0A803XWA4_MELGA
49248,tr|A0A803XYC0|A0A803XYC0_MELGA
49249,tr|A0A803Y1W7|A0A803Y1W7_MELGA
49250,tr|A0A803Y2A6|A0A803Y2A6_MELGA
49251,tr|A0A803Y2R9|A0A803Y2R9_MELGA
49252,tr|A0A803Y2T2|A0A803Y2T2_MELGA
49253,tr|A0A803YKZ5|A0A803YKZ5_MELGA
49254,tr|A0A803YN16|A0A803YN16_MELGA
49255,tr|A0A803YND8|A0A803YND8_MELGA
49256,tr|A0A803YQ42|A0A803YQ42_MELGA
49257,tr|A0A803YQI6|A0A803YQI6_MELGA
49258,tr|G1MWB7|G1MWB7_MELGA
49259,tr|G1N633|G1N633_MELGA
49260,tr|G3UT70|G3UT70_MELGA
49261,tr|H9H0W9|H9H0W9_MELGA
49262,tr|G1N8X0|G1N8X0_MELGA
49263,tr|G1MWS2|G1MWS2_MELGA
49264,tr|G1N7C1|G1N7C1_MELGA
49265,tr|A0A803XK08|A0A803XK08_MELGA
49266,tr|A0A803XQY2|A0A803XQY2_MELGA
49267,tr|A0A803Y5X1|A0A803Y5X1_MELGA
49268,tr|A0A803Y626|A0A803Y626_MELGA
49269,tr|A0A803Y7E8|A0A803Y7E8_MELGA
49270,tr|A0A803YAG4|A0A803YAG4_MELGA
49271,tr|A0A803YDI8|A0A803YDI8_MELGA
49272,tr|A0A803YF44|A0A803YF44_MELGA
49273,tr|A0A803YG44|A0A803YG44_MELGA
49274,tr|A0A803YJQ5|A0A803YJQ5_MELGA
49275,tr|A0A803YPM3|A0A803YPM3_MELGA
49276,tr|A0A803YR81|A0A803YR81_MELGA
49277,tr|G1N705|G1N705_MELGA
49278,tr|G1NJH7|G1NJH7_MELGA
49279,tr|G3URC2|G3URC2_MELGA
49280,tr|G1MQ97|G1MQ97_MELGA
49281,tr|A0A803XUJ8|A0A803XUJ8_MELGA
49282,tr|A0A803XXI5|A0A803XXI5_MELGA
49283,tr|A0A803Y8I0|A0A803Y8I0_MELGA
49284,tr|A0A803YCS4|A0A803YCS4_MELGA
49285,tr|G1MTS7|G1MTS7_MELGA
49286,tr|G1N1B3|G1N1B3_MELGA
49287,tr|G1NL83|G1NL83_MELGA
49288,tr|G1NND5|G1NND5_MELGA
49289,tr|A0A803XN85|A0A803XN85_MELGA
49290,tr|A0A803XT80|A0A803XT80_MELGA
49291,tr|A0A803XU08|A0A803XU08_MELGA
49292,tr|A0A803XX97|A0A803XX97_MELGA
49293,tr|A0A803XXZ0|A0A803XXZ0_MELGA
49294,tr|A0A803XZU2|A0A803XZU2_MELGA
49295,tr|A0A803Y1R5|A0A803Y1R5_MELGA
49296,tr|A0A803YDU3|A0A803YDU3_MELGA
49297,tr|A0A803YGA6|A0A803YGA6_MELGA
49298,tr|A0A803YH95|A0A803YH95_MELGA
49299,tr|A0A803YJ56|A0A803YJ56_MELGA
49300,tr|A0A803YJC0|A0A803YJC0_MELGA
49301,tr|A0A803YKH7|A0A803YKH7_MELGA
49302,tr|A0A803YSV1|A0A803YSV1_MELGA
49303,tr|G1N086|G1N086_MELGA
49304,tr|G1N7M6|G1N7M6_MELGA
49305,tr|G3UPE6|G3UPE6_MELGA
49306,tr|G3UUI6|G3UUI6_MELGA
49307,tr|H9H241|H9H241_MELGA
49308,tr|H9H2I8|H9H2I8_MELGA
49309,sp|P67882|CYC_MELGA
49310,tr|A0A803XP44|A0A803XP44_MELGA
49311,tr|H9H0S1|H9H0S1_MELGA
49312,tr|A0A803XMC8|A0A803XMC8_MELGA
49313,tr|A0A803XNS6|A0A803XNS6_MELGA
49314,tr|A0A803XQX3|A0A803XQX3_MELGA
49315,tr|A0A803XRD6|A0A803XRD6_MELGA
49316,tr|A0A803XZ37|A0A803XZ37_MELGA
49317,tr|A0A803Y3C2|A0A803Y3C2_MELGA
49318,tr|A0A803Y3S6|A0A803Y3S6_MELGA
49319,tr|A0A803Y4Y7|A0A803Y4Y7_MELGA
49320,tr|A0A803YF09|A0A803YF09_MELGA
49321,tr|A0A803YG08|A0A803YG08_MELGA
49322,tr|A0A803YHP3|A0A803YHP3_MELGA
49323,tr|A0A803YQJ5|A0A803YQJ5_MELGA
49324,tr|A0A803YR99|A0A803YR99_MELGA
49325,tr|A0A803YRG4|A0A803YRG4_MELGA
49326,tr|B1N1B6|B1N1B6_MELGA
49327,tr|G1MR47|G1MR47_MELGA
49328,tr|G1MW01|G1MW01_MELGA
49329,tr|G1MYI4|G1MYI4_MELGA
49330,tr|G1MZR1|G1MZR1_MELGA
49331,tr|G1N8Z8|G1N8Z8_MELGA
49332,tr|G1N942|G1N942_MELGA
49333,tr|G1NB34|G1NB34_MELGA
49334,tr|G1ND03|G1ND03_MELGA
49335,tr|G1NLZ4|G1NLZ4_MELGA
49336,tr|G1NP09|G1NP09_MELGA
49337,tr|G1NP95|G1NP95_MELGA
49338,tr|G1NCT3|G1NCT3_MELGA
49339,tr|G5E810|G5E810_MELGA
49340,tr|A0A803XK43|A0A803XK43_MELGA
49341,tr|A0A803XKK1|A0A803XKK1_MELGA
49342,tr|A0A803XL54|A0A803XL54_MELGA
49343,tr|A0A803XN37|A0A803XN37_MELGA
49344,tr|A0A803XPM0|A0A803XPM0_MELGA
49345,tr|A0A803XQN7|A0A803XQN7_MELGA
49346,tr|A0A803XQZ9|A0A803XQZ9_MELGA
49347,tr|A0A803XRZ4|A0A803XRZ4_MELGA
49348,tr|A0A803XSN2|A0A803XSN2_MELGA
49349,tr|A0A803XUA5|A0A803XUA5_MELGA
49350,tr|A0A803XVX8|A0A803XVX8_MELGA
49351,tr|A0A803XW71|A0A803XW71_MELGA
49352,tr|A0A803XZ63|A0A803XZ63_MELGA
49353,tr|A0A803Y2C5|A0A803Y2C5_MELGA
49354,tr|A0A803Y3W1|A0A803Y3W1_MELGA
49355,tr|A0A803Y822|A0A803Y822_MELGA
49356,tr|A0A803Y8N0|A0A803Y8N0_MELGA
49357,tr|A0A803Y9D3|A0A803Y9D3_MELGA
49358,tr|A0A803YA25|A0A803YA25_MELGA
49359,tr|A0A803YBR6|A0A803YBR6_MELGA
49360,tr|A0A803YCS1|A0A803YCS1_MELGA
49361,tr|A0A803YD90|A0A803YD90_MELGA
49362,tr|A0A803YDP1|A0A803YDP1_MELGA
49363,tr|A0A803YHI0|A0A803YHI0_MELGA
49364,tr|A0A803YHV5|A0A803YHV5_MELGA
49365,tr|A0A803YMU9|A0A803YMU9_MELGA
49366,tr|A0A803YR27|A0A803YR27_MELGA
49367,tr|A0A803YRK6|A0A803YRK6_MELGA
49368,tr|A0A803YSL9|A0A803YSL9_MELGA
49369,tr|A0A803YSX4|A0A803YSX4_MELGA
49370,tr|G1MZE6|G1MZE6_MELGA
49371,tr|G1N655|G1N655_MELGA
49372,tr|G1NRE6|G1NRE6_MELGA
49373,tr|G5E804|G5E804_MELGA
49374,sp|P00821|ACYP2_MELGA
49375,tr|A2VBZ2|A2VBZ2_MELGA
49376,tr|A0A803XME0|A0A803XME0_MELGA
49377,tr|G1MT72|G1MT72_MELGA
49378,tr|G1MU84|G1MU84_MELGA
49379,tr|G1NGY8|G1NGY8_MELGA
49380,tr|A0A803XPC7|A0A803XPC7_MELGA
49381,tr|A0A803XPX0|A0A803XPX0_MELGA
49382,tr|A0A803XQA9|A0A803XQA9_MELGA
49383,tr|A0A803XQB9|A0A803XQB9_MELGA
49384,tr|A0A803XQN1|A0A803XQN1_MELGA
49385,tr|A0A803XT73|A0A803XT73_MELGA
49386,tr|A0A803XVS3|A0A803XVS3_MELGA
49387,tr|A0A803Y1C5|A0A803Y1C5_MELGA
49388,tr|A0A803Y2B2|A0A803Y2B2_MELGA
49389,tr|A0A803Y3X1|A0A803Y3X1_MELGA
49390,tr|A0A803Y935|A0A803Y935_MELGA
49391,tr|A0A803YA07|A0A803YA07_MELGA
49392,tr|A0A803YAD3|A0A803YAD3_MELGA
49393,tr|A0A803YB11|A0A803YB11_MELGA
49394,tr|A0A803YBE2|A0A803YBE2_MELGA
49395,tr|A0A803YDN9|A0A803YDN9_MELGA
49396,tr|A0A803YES9|A0A803YES9_MELGA
49397,tr|A0A803YFH3|A0A803YFH3_MELGA
49398,tr|A0A803YH04|A0A803YH04_MELGA
49399,tr|A0A803YJT4|A0A803YJT4_MELGA
49400,tr|A0A803YLP1|A0A803YLP1_MELGA
49401,tr|G1MV16|G1MV16_MELGA
49402,tr|G1N813|G1N813_MELGA
49403,tr|G1NHC3|G1NHC3_MELGA
49404,tr|G1NI54|G1NI54_MELGA
49405,tr|G1NR25|G1NR25_MELGA
49406,tr|G3UT15|G3UT15_MELGA
49407,tr|G3UUJ8|G3UUJ8_MELGA
49408,tr|H9H1Y6|H9H1Y6_MELGA
49409,tr|A0A803YSV7|A0A803YSV7_MELGA
49410,tr|G1N6Z0|G1N6Z0_MELGA
49411,tr|G1NAT6|G1NAT6_MELGA
49412,tr|A0A803XLC1|A0A803XLC1_MELGA
49413,tr|A0A803XLE8|A0A803XLE8_MELGA
49414,tr|A0A803XNJ2|A0A803XNJ2_MELGA
49415,tr|A0A803XTY9|A0A803XTY9_MELGA
49416,tr|A0A803XVJ5|A0A803XVJ5_MELGA
49417,tr|A0A803XWD7|A0A803XWD7_MELGA
49418,tr|A0A803Y0C6|A0A803Y0C6_MELGA
49419,tr|A0A803Y455|A0A803Y455_MELGA
49420,tr|A0A803Y805|A0A803Y805_MELGA
49421,tr|A0A803YDE7|A0A803YDE7_MELGA
49422,tr|A0A803YDJ0|A0A803YDJ0_MELGA
49423,tr|A0A803YG87|A0A803YG87_MELGA
49424,tr|A0A803YGJ0|A0A803YGJ0_MELGA
49425,tr|A0A803YM24|A0A803YM24_MELGA
49426,tr|A0A803YSB9|A0A803YSB9_MELGA
49427,tr|G1N2E1|G1N2E1_MELGA
49428,tr|A0A803YB02|A0A803YB02_MELGA
49429,tr|G1MQ67|G1MQ67_MELGA
49430,tr|G1MTY4|G1MTY4_MELGA
49431,tr|G1N1I7|G1N1I7_MELGA
49432,tr|A0A803XKB0|A0A803XKB0_MELGA
49433,tr|A0A803XL34|A0A803XL34_MELGA
49434,tr|A0A803XLA3|A0A803XLA3_MELGA
49435,tr|A0A803XLM4|A0A803XLM4_MELGA
49436,tr|A0A803XLU3|A0A803XLU3_MELGA
49437,tr|A0A803XM83|A0A803XM83_MELGA
49438,tr|A0A803XN74|A0A803XN74_MELGA
49439,tr|A0A803XNR2|A0A803XNR2_MELGA
49440,tr|A0A803XNZ4|A0A803XNZ4_MELGA
49441,tr|A0A803XQC9|A0A803XQC9_MELGA
49442,tr|A0A803XSQ1|A0A803XSQ1_MELGA
49443,tr|A0A803XU12|A0A803XU12_MELGA
49444,tr|A0A803XVI3|A0A803XVI3_MELGA
49445,tr|A0A803XWL0|A0A803XWL0_MELGA
49446,tr|A0A803XXV1|A0A803XXV1_MELGA
49447,tr|A0A803XY35|A0A803XY35_MELGA
49448,tr|A0A803XY91|A0A803XY91_MELGA
49449,tr|A0A803XYD4|A0A803XYD4_MELGA
49450,tr|A0A803Y008|A0A803Y008_MELGA
49451,tr|A0A803Y0E0|A0A803Y0E0_MELGA
49452,tr|A0A803Y0T3|A0A803Y0T3_MELGA
49453,tr|A0A803Y1P7|A0A803Y1P7_MELGA
49454,tr|A0A803Y1Y9|A0A803Y1Y9_MELGA
49455,tr|A0A803Y3D2|A0A803Y3D2_MELGA
49456,tr|A0A803Y622|A0A803Y622_MELGA
49457,tr|A0A803Y667|A0A803Y667_MELGA
49458,tr|A0A803Y758|A0A803Y758_MELGA
49459,tr|A0A803Y9R1|A0A803Y9R1_MELGA
49460,tr|A0A803YAU7|A0A803YAU7_MELGA
49461,tr|A0A803YBI4|A0A803YBI4_MELGA
49462,tr|A0A803YD40|A0A803YD40_MELGA
49463,tr|A0A803YDH3|A0A803YDH3_MELGA
49464,tr|A0A803YF73|A0A803YF73_MELGA
49465,tr|A0A803YFG4|A0A803YFG4_MELGA
49466,tr|A0A803YGE4|A0A803YGE4_MELGA
49467,tr|A0A803YH34|A0A803YH34_MELGA
49468,tr|A0A803YJE1|A0A803YJE1_MELGA
49469,tr|A0A803YK91|A0A803YK91_MELGA
49470,tr|A0A803YL85|A0A803YL85_MELGA
49471,tr|A0A803YLP4|A0A803YLP4_MELGA
49472,tr|A0A803YM63|A0A803YM63_MELGA
49473,tr|A0A803YQ06|A0A803YQ06_MELGA
49474,tr|G1N7P2|G1N7P2_MELGA
49475,tr|G1NI49|G1NI49_MELGA
49476,tr|G1NJK5|G1NJK5_MELGA
49477,tr|G1NRT6|G1NRT6_MELGA
49478,tr|G1NS91|G1NS91_MELGA
49479,tr|G3URC5|G3URC5_MELGA
49480,tr|G3USX3|G3USX3_MELGA
49481,tr|H9H1M0|H9H1M0_MELGA
49482,tr|A0A803YBP4|A0A803YBP4_MELGA
49483,tr|G1MTB0|G1MTB0_MELGA
49484,tr|G1N2K2|G1N2K2_MELGA
49485,tr|G1N4I2|G1N4I2_MELGA
49486,tr|A0A803XKV4|A0A803XKV4_MELGA
49487,tr|A0A803XLD3|A0A803XLD3_MELGA
49488,tr|A0A803XLP6|A0A803XLP6_MELGA
49489,tr|A0A803XMM9|A0A803XMM9_MELGA
49490,tr|A0A803XND6|A0A803XND6_MELGA
49491,tr|A0A803XNK9|A0A803XNK9_MELGA
49492,tr|A0A803XPY5|A0A803XPY5_MELGA
49493,tr|A0A803XSU9|A0A803XSU9_MELGA
49494,tr|A0A803XU28|A0A803XU28_MELGA
49495,tr|A0A803XV46|A0A803XV46_MELGA
49496,tr|A0A803XVJ6|A0A803XVJ6_MELGA
49497,tr|A0A803XXE3|A0A803XXE3_MELGA
49498,tr|A0A803Y0P9|A0A803Y0P9_MELGA
49499,tr|A0A803Y2F4|A0A803Y2F4_MELGA
49500,tr|A0A803Y2U2|A0A803Y2U2_MELGA
49501,tr|A0A803Y3L2|A0A803Y3L2_MELGA
49502,tr|A0A803Y5V3|A0A803Y5V3_MELGA
49503,tr|A0A803Y6D4|A0A803Y6D4_MELGA
49504,tr|A0A803Y7R8|A0A803Y7R8_MELGA
49505,tr|A0A803Y8B0|A0A803Y8B0_MELGA
49506,tr|A0A803YCB4|A0A803YCB4_MELGA
49507,tr|A0A803YEL3|A0A803YEL3_MELGA
49508,tr|A0A803YHV2|A0A803YHV2_MELGA
49509,tr|A0A803YNB0|A0A803YNB0_MELGA
49510,tr|A0A803YNC5|A0A803YNC5_MELGA
49511,tr|A0A803YPS9|A0A803YPS9_MELGA
49512,tr|A0A803YQG3|A0A803YQG3_MELGA
49513,tr|A0A803YRM9|A0A803YRM9_MELGA
49514,tr|A0A803YS15|A0A803YS15_MELGA
49515,tr|G1MV27|G1MV27_MELGA
49516,tr|G1N4W4|G1N4W4_MELGA
49517,tr|G1N7F6|G1N7F6_MELGA
49518,tr|G1N905|G1N905_MELGA
49519,tr|G1NNK2|G1NNK2_MELGA
49520,tr|A0A803Y7H3|A0A803Y7H3_MELGA
49521,tr|A0A803YI00|A0A803YI00_MELGA
49522,tr|G1NJC9|G1NJC9_MELGA
49523,tr|A0A803XQ01|A0A803XQ01_MELGA
49524,tr|A0A803XQZ3|A0A803XQZ3_MELGA
49525,tr|A0A803XRD2|A0A803XRD2_MELGA
49526,tr|A0A803XSB7|A0A803XSB7_MELGA
49527,tr|A0A803XZW0|A0A803XZW0_MELGA
49528,tr|A0A803Y063|A0A803Y063_MELGA
49529,tr|A0A803Y0Y1|A0A803Y0Y1_MELGA
49530,tr|A0A803Y2L2|A0A803Y2L2_MELGA
49531,tr|A0A803Y3T6|A0A803Y3T6_MELGA
49532,tr|A0A803Y7Z7|A0A803Y7Z7_MELGA
49533,tr|A0A803Y8U5|A0A803Y8U5_MELGA
49534,tr|A0A803YCE2|A0A803YCE2_MELGA
49535,tr|A0A803YGC5|A0A803YGC5_MELGA
49536,tr|A0A803YGD8|A0A803YGD8_MELGA
49537,tr|A0A803YI31|A0A803YI31_MELGA
49538,tr|A0A803YJ34|A0A803YJ34_MELGA
49539,tr|A0A803YJC9|A0A803YJC9_MELGA
49540,tr|A0A803YR69|A0A803YR69_MELGA
49541,tr|A0A803YS47|A0A803YS47_MELGA
49542,tr|G1MRG6|G1MRG6_MELGA
49543,tr|G1N5U4|G1N5U4_MELGA
49544,tr|G1NED6|G1NED6_MELGA
49545,tr|G1NFR9|G1NFR9_MELGA
49546,tr|G1NNK0|G1NNK0_MELGA
49547,tr|G3UTW8|G3UTW8_MELGA
49548,tr|A0A803YC64|A0A803YC64_MELGA
49549,tr|A9XBE7|A9XBE7_MELGA
49550,sp|P21612|B2MG_MELGA
49551,tr|A0A803XKJ8|A0A803XKJ8_MELGA
49552,tr|A0A803XL59|A0A803XL59_MELGA
49553,tr|A0A803XLW1|A0A803XLW1_MELGA
49554,tr|A0A803XME3|A0A803XME3_MELGA
49555,tr|A0A803XNR5|A0A803XNR5_MELGA
49556,tr|A0A803XPZ2|A0A803XPZ2_MELGA
49557,tr|A0A803XQD0|A0A803XQD0_MELGA
49558,tr|A0A803XQI2|A0A803XQI2_MELGA
49559,tr|A0A803XRE2|A0A803XRE2_MELGA
49560,tr|A0A803XSM3|A0A803XSM3_MELGA
49561,tr|A0A803XUW4|A0A803XUW4_MELGA
49562,tr|A0A803XWZ0|A0A803XWZ0_MELGA
49563,tr|A0A803XX01|A0A803XX01_MELGA
49564,tr|A0A803XX44|A0A803XX44_MELGA
49565,tr|A0A803XXD9|A0A803XXD9_MELGA
49566,tr|A0A803XXX7|A0A803XXX7_MELGA
49567,tr|A0A803XY76|A0A803XY76_MELGA
49568,tr|A0A803Y1A7|A0A803Y1A7_MELGA
49569,tr|A0A803Y491|A0A803Y491_MELGA
49570,tr|A0A803Y8C9|A0A803Y8C9_MELGA
49571,tr|A0A803Y9Q1|A0A803Y9Q1_MELGA
49572,tr|A0A803Y9Z0|A0A803Y9Z0_MELGA
49573,tr|A0A803YB37|A0A803YB37_MELGA
49574,tr|A0A803YE14|A0A803YE14_MELGA
49575,tr|A0A803YJJ4|A0A803YJJ4_MELGA
49576,tr|G1MYK2|G1MYK2_MELGA
49577,tr|G1N048|G1N048_MELGA
49578,tr|G1N2H3|G1N2H3_MELGA
49579,tr|G1N681|G1N681_MELGA
49580,tr|G1NA20|G1NA20_MELGA
49581,tr|G1NLD7|G1NLD7_MELGA
49582,tr|G1NLX5|G1NLX5_MELGA
49583,tr|G1NMI9|G1NMI9_MELGA
49584,tr|G1NQY9|G1NQY9_MELGA
49585,tr|G1NRA6|G1NRA6_MELGA
49586,tr|H9H216|H9H216_MELGA
49587,tr|A0A803XNS7|A0A803XNS7_MELGA
49588,tr|A0A803Y3R1|A0A803Y3R1_MELGA
49589,tr|G1MSI4|G1MSI4_MELGA
49590,tr|G1NDP2|G1NDP2_MELGA
49591,tr|G1NNG1|G1NNG1_MELGA
49592,tr|A0A803XN25|A0A803XN25_MELGA
49593,tr|A0A803XSS8|A0A803XSS8_MELGA
49594,tr|A0A803XU57|A0A803XU57_MELGA
49595,tr|A0A803XWI7|A0A803XWI7_MELGA
49596,tr|A0A803XY67|A0A803XY67_MELGA
49597,tr|A0A803XZJ2|A0A803XZJ2_MELGA
49598,tr|A0A803Y0L5|A0A803Y0L5_MELGA
49599,tr|A0A803Y0T0|A0A803Y0T0_MELGA
49600,tr|A0A803Y4T8|A0A803Y4T8_MELGA
49601,tr|A0A803Y6C3|A0A803Y6C3_MELGA
49602,tr|A0A803Y6M2|A0A803Y6M2_MELGA
49603,tr|A0A803Y9D6|A0A803Y9D6_MELGA
49604,tr|A0A803YBV2|A0A803YBV2_MELGA
49605,tr|A0A803YCB0|A0A803YCB0_MELGA
49606,tr|A0A803YCQ1|A0A803YCQ1_MELGA
49607,tr|A0A803YHS6|A0A803YHS6_MELGA
49608,tr|A0A803YHT2|A0A803YHT2_MELGA
49609,tr|A0A803YIG2|A0A803YIG2_MELGA
49610,tr|A0A803YIK1|A0A803YIK1_MELGA
49611,tr|A0A803YL39|A0A803YL39_MELGA
49612,tr|A0A803YNK9|A0A803YNK9_MELGA
49613,tr|A0A803YPZ1|A0A803YPZ1_MELGA
49614,tr|A0A803YRX1|A0A803YRX1_MELGA
49615,tr|G1N4I3|G1N4I3_MELGA
49616,tr|G1NJ39|G1NJ39_MELGA
49617,tr|A0A803YMP1|A0A803YMP1_MELGA
49618,tr|G1N193|G1N193_MELGA
49619,tr|G1N6Y6|G1N6Y6_MELGA
49620,tr|G1N714|G1N714_MELGA
49621,tr|G1N7L6|G1N7L6_MELGA
49622,tr|G1N9G5|G1N9G5_MELGA
49623,tr|A0A803XKN2|A0A803XKN2_MELGA
49624,tr|A0A803XSP9|A0A803XSP9_MELGA
49625,tr|A0A803XTM9|A0A803XTM9_MELGA
49626,tr|A0A803XX50|A0A803XX50_MELGA
49627,tr|A0A803XY17|A0A803XY17_MELGA
49628,tr|A0A803Y7H8|A0A803Y7H8_MELGA
49629,tr|A0A803Y8A4|A0A803Y8A4_MELGA
49630,tr|A0A803Y9H7|A0A803Y9H7_MELGA
49631,tr|A0A803YAM6|A0A803YAM6_MELGA
49632,tr|A0A803YC78|A0A803YC78_MELGA
49633,tr|A0A803YEC7|A0A803YEC7_MELGA
49634,tr|A0A803YIJ4|A0A803YIJ4_MELGA
49635,tr|A0A803YM53|A0A803YM53_MELGA
49636,tr|A0A803YPF6|A0A803YPF6_MELGA
49637,tr|A0A803YQG5|A0A803YQG5_MELGA
49638,tr|A0A803YR87|A0A803YR87_MELGA
49639,tr|G1N4P6|G1N4P6_MELGA
49640,tr|G1N4X3|G1N4X3_MELGA
49641,tr|G1NLA0|G1NLA0_MELGA
49642,tr|G1NS92|G1NS92_MELGA
49643,tr|H9H247|H9H247_MELGA
49644,tr|G1N2X7|G1N2X7_MELGA
49645,tr|A0A803Y0C3|A0A803Y0C3_MELGA
49646,tr|A0A803YDB6|A0A803YDB6_MELGA
49647,tr|A0A803YFG1|A0A803YFG1_MELGA
49648,tr|A0A803YGW7|A0A803YGW7_MELGA
49649,tr|G1N0T2|G1N0T2_MELGA
49650,tr|G1N5D4|G1N5D4_MELGA
49651,tr|A0A803XKK0|A0A803XKK0_MELGA
49652,tr|A0A803XPQ4|A0A803XPQ4_MELGA
49653,tr|A0A803XQH8|A0A803XQH8_MELGA
49654,tr|A0A803XR28|A0A803XR28_MELGA
49655,tr|A0A803XTR7|A0A803XTR7_MELGA
49656,tr|A0A803XX08|A0A803XX08_MELGA
49657,tr|A0A803Y1I4|A0A803Y1I4_MELGA
49658,tr|A0A803Y3D8|A0A803Y3D8_MELGA
49659,tr|A0A803Y7C9|A0A803Y7C9_MELGA
49660,tr|A0A803Y9B9|A0A803Y9B9_MELGA
49661,tr|A0A803Y9C4|A0A803Y9C4_MELGA
49662,tr|A0A803YA92|A0A803YA92_MELGA
49663,tr|A0A803YB20|A0A803YB20_MELGA
49664,tr|A0A803YBA3|A0A803YBA3_MELGA
49665,tr|A0A803YF80|A0A803YF80_MELGA
49666,tr|A0A803YKC0|A0A803YKC0_MELGA
49667,tr|A0A803YLP0|A0A803YLP0_MELGA
49668,tr|A0A803YMI7|A0A803YMI7_MELGA
49669,tr|A0A803YQ22|A0A803YQ22_MELGA
49670,tr|G1MU31|G1MU31_MELGA
49671,tr|G1N7Z6|G1N7Z6_MELGA
49672,tr|G1NAX2|G1NAX2_MELGA
49673,tr|G1NC64|G1NC64_MELGA
49674,tr|A0A803XT22|A0A803XT22_MELGA
49675,tr|G1ND39|G1ND39_MELGA
49676,tr|G3UU17|G3UU17_MELGA
49677,tr|A0A803XRY7|A0A803XRY7_MELGA
49678,tr|A0A803XSL3|A0A803XSL3_MELGA
49679,tr|A0A803XZP1|A0A803XZP1_MELGA
49680,tr|A0A803Y371|A0A803Y371_MELGA
49681,tr|A0A803Y8T4|A0A803Y8T4_MELGA
49682,tr|A0A803YC45|A0A803YC45_MELGA
49683,tr|A0A803YHD9|A0A803YHD9_MELGA
49684,tr|A0A803YHU4|A0A803YHU4_MELGA
49685,tr|A0A803YI17|A0A803YI17_MELGA
49686,tr|A0A803YIA6|A0A803YIA6_MELGA
49687,tr|A0A803YJJ0|A0A803YJJ0_MELGA
49688,tr|A0A803YJR7|A0A803YJR7_MELGA
49689,tr|A0A803YJW6|A0A803YJW6_MELGA
49690,tr|A0A803YK11|A0A803YK11_MELGA
49691,tr|A0A803YSK6|A0A803YSK6_MELGA
49692,tr|G1N723|G1N723_MELGA
49693,tr|G1NN30|G1NN30_MELGA
49694,tr|A0A803YPV2|A0A803YPV2_MELGA
49695,tr|A0A803XKW5|A0A803XKW5_MELGA
49696,tr|A0A803XPC9|A0A803XPC9_MELGA
49697,tr|A0A803XRR7|A0A803XRR7_MELGA
49698,tr|A0A803XTZ8|A0A803XTZ8_MELGA
49699,tr|A0A803XYY8|A0A803XYY8_MELGA
49700,tr|A0A803Y5S6|A0A803Y5S6_MELGA
49701,tr|A0A803Y8K4|A0A803Y8K4_MELGA
49702,tr|A0A803YAI4|A0A803YAI4_MELGA
49703,tr|A0A803YC80|A0A803YC80_MELGA
49704,tr|A0A803YGY7|A0A803YGY7_MELGA
49705,tr|A0A803YML5|A0A803YML5_MELGA
49706,tr|A0A803YRS7|A0A803YRS7_MELGA
49707,tr|G1MS15|G1MS15_MELGA
49708,tr|G1MSL9|G1MSL9_MELGA
49709,tr|G1NRI8|G1NRI8_MELGA
49710,tr|G3UR51|G3UR51_MELGA
49711,tr|G5E7X3|G5E7X3_MELGA
49712,tr|H9H0G5|H9H0G5_MELGA
49713,tr|G1MRY2|G1MRY2_MELGA
49714,tr|G1NC43|G1NC43_MELGA
49715,tr|A0A803Y7Z5|A0A803Y7Z5_MELGA
49716,tr|G1MQI7|G1MQI7_MELGA
49717,tr|A0A803XLJ9|A0A803XLJ9_MELGA
49718,tr|A0A803XMS9|A0A803XMS9_MELGA
49719,tr|A0A803XPW1|A0A803XPW1_MELGA
49720,tr|A0A803XTG2|A0A803XTG2_MELGA
49721,tr|A0A803XY84|A0A803XY84_MELGA
49722,tr|A0A803XYL0|A0A803XYL0_MELGA
49723,tr|A0A803Y251|A0A803Y251_MELGA
49724,tr|A0A803Y472|A0A803Y472_MELGA
49725,tr|A0A803Y564|A0A803Y564_MELGA
49726,tr|A0A803Y6C2|A0A803Y6C2_MELGA
49727,tr|A0A803Y9Q6|A0A803Y9Q6_MELGA
49728,tr|A0A803YAF1|A0A803YAF1_MELGA
49729,tr|A0A803YAZ5|A0A803YAZ5_MELGA
49730,tr|A0A803YFU2|A0A803YFU2_MELGA
49731,tr|A0A803YIU6|A0A803YIU6_MELGA
49732,tr|A0A803YIW6|A0A803YIW6_MELGA
49733,tr|A0A803YJS0|A0A803YJS0_MELGA
49734,tr|A0A803YMG8|A0A803YMG8_MELGA
49735,tr|A0A803YNI6|A0A803YNI6_MELGA
49736,tr|G1N6D3|G1N6D3_MELGA
49737,tr|G1NBA3|G1NBA3_MELGA
49738,tr|G1NGI8|G1NGI8_MELGA
49739,tr|H9H0I0|H9H0I0_MELGA
49740,tr|A0A803XVD0|A0A803XVD0_MELGA
49741,tr|A0A803Y4B9|A0A803Y4B9_MELGA
49742,tr|A0A803YCJ5|A0A803YCJ5_MELGA
49743,tr|A0A803YSX9|A0A803YSX9_MELGA
49744,tr|G1MTY3|G1MTY3_MELGA
49745,tr|A0A803XSD3|A0A803XSD3_MELGA
49746,tr|A0A803XUR9|A0A803XUR9_MELGA
